year,round,series,winner_team_id,loser_team_id,winner_team_wins,loser_team_losses,winner_team_year,winner_team_league,winner_team_franchise,winner_team_conference,winner_team_division,winner_team_rank,winner_team_playoff,winner_team_seeded,winner_team_first_round,winner_team_semis,winner_team_finals,winner_team_name,winner_team_off_fg_made,winner_team_off_fg_attempted,winner_team_off_ft_made,winner_team_off_ft_attempted,winner_team_off_3pt_made,winner_team_off_3pt_attempted,winner_team_off_orebounds,winner_team_off_drebounds,winner_team_off_rebounds,winner_team_off_assists,winner_team_off_pf,winner_team_off_steals,winner_team_off_turnovers,winner_team_off_blocks,winner_team_off_points,winner_team_def_fg_made,winner_team_def_fg_attempted,winner_team_def_ft_made,winner_team_def_ft_attempted,winner_team_def_3pt_made,winner_team_def_3pt_attempted,winner_team_def_orebounds,winner_team_def_drebounds,winner_team_def_rebounds,winner_team_def_assists,winner_team_def_pf,winner_team_def_steals,winner_team_def_turnovers,winner_team_def_blocks,winner_team_def_points,winner_team_orb,winner_team_drb,winner_team_trb,winner_team_opp_orb,winner_team_opp_drb,winner_team_opp_trb,winner_team_losses,winner_team_games_played,winner_team_home_wins,winner_team_home_losses,winner_team_away_wins,winner_team_away_losses,winner_team_conf_wins,winner_team_conf_losses,winner_team_minutes,winner_team_attendance,winner_team_arena,loser_team_year,loser_team_league,loser_team_franchise,loser_team_conference,loser_team_division,loser_team_rank,loser_team_playoff,loser_team_seeded,loser_team_first_round,loser_team_semis,loser_team_finals,loser_team_name,loser_team_off_fg_made,loser_team_off_fg_attempted,loser_team_off_ft_made,loser_team_off_ft_attempted,loser_team_off_3pt_made,loser_team_off_3pt_attempted,loser_team_off_orebounds,loser_team_off_drebounds,loser_team_off_rebounds,loser_team_off_assists,loser_team_off_pf,loser_team_off_steals,loser_team_off_turnovers,loser_team_off_blocks,loser_team_off_points,loser_team_def_fg_made,loser_team_def_fg_attempted,loser_team_def_ft_made,loser_team_def_ft_attempted,loser_team_def_3pt_made,loser_team_def_3pt_attempted,loser_team_def_orebounds,loser_team_def_drebounds,loser_team_def_rebounds,loser_team_def_assists,loser_team_def_pf,loser_team_def_steals,loser_team_def_turnovers,loser_team_def_blocks,loser_team_def_points,loser_team_orb,loser_team_drb,loser_team_trb,loser_team_opp_orb,loser_team_opp_drb,loser_team_opp_trb,loser_team_wins,loser_team_games_played,loser_team_home_wins,loser_team_home_losses,loser_team_away_wins,loser_team_away_losses,loser_team_conf_wins,loser_team_conf_losses,loser_team_minutes,loser_team_attendance,loser_team_arena,winner_post_W,winner_post_L,loser_post_W,loser_post_L,winner_coach_id,winner_coach_wins,winner_coach_losses,winner_coach_stint,winner_coach_post_wins,winner_coach_post_losses,loser_coach_id,loser_coach_wins,loser_coach_losses,loser_coach_stint,loser_coach_post_wins,loser_coach_post_losses,playerID,stint,tmID,lgID,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,dq,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,PostDQ,bioID,pos,firstseason,lastseason,height,weight,college,collegeOther,birthDate,deathDate,award
5,FR,B,LAS,SEA,20,12,9,WNBA,LAS,WE,,3,Y,0,W,L,,Los Angeles Sparks,954,2248,539,717,151,485,386,896,1282,613,713,251,608,216,2598,888,2310,562,751,185,547,359,768,1127,513,717,303,523,141,2523,0,0,0,0,0,0,14,34,12,5,8,9,12,8,7000,161639,Staples Center,9,WNBA,SEA,WE,,2,Y,0,L,,,Seattle Storm,899,2112,552,728,143,453,340,822,1162,530,684,269,526,140,2493,861,2164,512,680,172,539,332,760,1092,498,674,263,515,115,2406,0,0,0,0,0,0,22,34,16,1,6,11,13,7,6800,140503,KeyArena at Seattle Center,3,3,1,2,coopemi01w,20,14,0,3,3,aglerbr99w,22,12,0,1,2,leslili01w,0,LAS,WNBA,33,33,1059,497,84,209,293,80,49,97,119,117,406,188,177,117,17,4,2,6,6,192,83,12,41,53,13,7,17,26,29,64,33,24,15,4,2,2,leslili01w,C,0,0,77.0,170,USC,,1972-07-07,0000-00-00,Defensive Player of the Year
9,FR,B,LAS,SEA,20,12,9,WNBA,LAS,WE,,3,Y,0,W,L,,Los Angeles Sparks,954,2248,539,717,151,485,386,896,1282,613,713,251,608,216,2598,888,2310,562,751,185,547,359,768,1127,513,717,303,523,141,2523,0,0,0,0,0,0,14,34,12,5,8,9,12,8,7000,161639,Staples Center,9,WNBA,SEA,WE,,2,Y,0,L,,,Seattle Storm,899,2112,552,728,143,453,340,822,1162,530,684,269,526,140,2493,861,2164,512,680,172,539,332,760,1092,498,674,263,515,115,2406,0,0,0,0,0,0,22,34,16,1,6,11,13,7,6800,140503,KeyArena at Seattle Center,3,3,1,2,coopemi01w,20,14,0,3,3,aglerbr99w,22,12,0,1,2,leslili01w,0,LAS,WNBA,33,33,1059,497,84,209,293,80,49,97,119,117,406,188,177,117,17,4,2,6,6,192,83,12,41,53,13,7,17,26,29,64,33,24,15,4,2,2,leslili01w,C,0,0,77.0,170,USC,,1972-07-07,0000-00-00,Defensive Player of the Year
2,FR,B,LAS,SEA,20,12,9,WNBA,LAS,WE,,3,Y,0,W,L,,Los Angeles Sparks,954,2248,539,717,151,485,386,896,1282,613,713,251,608,216,2598,888,2310,562,751,185,547,359,768,1127,513,717,303,523,141,2523,0,0,0,0,0,0,14,34,12,5,8,9,12,8,7000,161639,Staples Center,9,WNBA,SEA,WE,,2,Y,0,L,,,Seattle Storm,899,2112,552,728,143,453,340,822,1162,530,684,269,526,140,2493,861,2164,512,680,172,539,332,760,1092,498,674,263,515,115,2406,0,0,0,0,0,0,22,34,16,1,6,11,13,7,6800,140503,KeyArena at Seattle Center,3,3,1,2,coopemi01w,20,14,0,3,3,aglerbr99w,22,12,0,1,2,leslili01w,0,LAS,WNBA,33,33,1059,497,84,209,293,80,49,97,119,117,406,188,177,117,17,4,2,6,6,192,83,12,41,53,13,7,17,26,29,64,33,24,15,4,2,2,leslili01w,C,0,0,77.0,170,USC,,1972-07-07,0000-00-00,Most Valuable Player
5,FR,B,LAS,SEA,20,12,9,WNBA,LAS,WE,,3,Y,0,W,L,,Los Angeles Sparks,954,2248,539,717,151,485,386,896,1282,613,713,251,608,216,2598,888,2310,562,751,185,547,359,768,1127,513,717,303,523,141,2523,0,0,0,0,0,0,14,34,12,5,8,9,12,8,7000,161639,Staples Center,9,WNBA,SEA,WE,,2,Y,0,L,,,Seattle Storm,899,2112,552,728,143,453,340,822,1162,530,684,269,526,140,2493,861,2164,512,680,172,539,332,760,1092,498,674,263,515,115,2406,0,0,0,0,0,0,22,34,16,1,6,11,13,7,6800,140503,KeyArena at Seattle Center,3,3,1,2,coopemi01w,20,14,0,3,3,aglerbr99w,22,12,0,1,2,leslili01w,0,LAS,WNBA,33,33,1059,497,84,209,293,80,49,97,119,117,406,188,177,117,17,4,2,6,6,192,83,12,41,53,13,7,17,26,29,64,33,24,15,4,2,2,leslili01w,C,0,0,77.0,170,USC,,1972-07-07,0000-00-00,Most Valuable Player
7,FR,B,LAS,SEA,20,12,9,WNBA,LAS,WE,,3,Y,0,W,L,,Los Angeles Sparks,954,2248,539,717,151,485,386,896,1282,613,713,251,608,216,2598,888,2310,562,751,185,547,359,768,1127,513,717,303,523,141,2523,0,0,0,0,0,0,14,34,12,5,8,9,12,8,7000,161639,Staples Center,9,WNBA,SEA,WE,,2,Y,0,L,,,Seattle Storm,899,2112,552,728,143,453,340,822,1162,530,684,269,526,140,2493,861,2164,512,680,172,539,332,760,1092,498,674,263,515,115,2406,0,0,0,0,0,0,22,34,16,1,6,11,13,7,6800,140503,KeyArena at Seattle Center,3,3,1,2,coopemi01w,20,14,0,3,3,aglerbr99w,22,12,0,1,2,leslili01w,0,LAS,WNBA,33,33,1059,497,84,209,293,80,49,97,119,117,406,188,177,117,17,4,2,6,6,192,83,12,41,53,13,7,17,26,29,64,33,24,15,4,2,2,leslili01w,C,0,0,77.0,170,USC,,1972-07-07,0000-00-00,Most Valuable Player
7,FR,B,LAS,SEA,20,12,9,WNBA,LAS,WE,,3,Y,0,W,L,,Los Angeles Sparks,954,2248,539,717,151,485,386,896,1282,613,713,251,608,216,2598,888,2310,562,751,185,547,359,768,1127,513,717,303,523,141,2523,0,0,0,0,0,0,14,34,12,5,8,9,12,8,7000,161639,Staples Center,9,WNBA,SEA,WE,,2,Y,0,L,,,Seattle Storm,899,2112,552,728,143,453,340,822,1162,530,684,269,526,140,2493,861,2164,512,680,172,539,332,760,1092,498,674,263,515,115,2406,0,0,0,0,0,0,22,34,16,1,6,11,13,7,6800,140503,KeyArena at Seattle Center,3,3,1,2,coopemi01w,20,14,0,3,3,aglerbr99w,22,12,0,1,2,leslili01w,0,LAS,WNBA,33,33,1059,497,84,209,293,80,49,97,119,117,406,188,177,117,17,4,2,6,6,192,83,12,41,53,13,7,17,26,29,64,33,24,15,4,2,2,leslili01w,C,0,0,77.0,170,USC,,1972-07-07,0000-00-00,WNBA All-Decade Team
2,FR,B,LAS,SEA,20,12,9,WNBA,LAS,WE,,3,Y,0,W,L,,Los Angeles Sparks,954,2248,539,717,151,485,386,896,1282,613,713,251,608,216,2598,888,2310,562,751,185,547,359,768,1127,513,717,303,523,141,2523,0,0,0,0,0,0,14,34,12,5,8,9,12,8,7000,161639,Staples Center,9,WNBA,SEA,WE,,2,Y,0,L,,,Seattle Storm,899,2112,552,728,143,453,340,822,1162,530,684,269,526,140,2493,861,2164,512,680,172,539,332,760,1092,498,674,263,515,115,2406,0,0,0,0,0,0,22,34,16,1,6,11,13,7,6800,140503,KeyArena at Seattle Center,3,3,1,2,coopemi01w,20,14,0,3,3,aglerbr99w,22,12,0,1,2,leslili01w,0,LAS,WNBA,33,33,1059,497,84,209,293,80,49,97,119,117,406,188,177,117,17,4,2,6,6,192,83,12,41,53,13,7,17,26,29,64,33,24,15,4,2,2,leslili01w,C,0,0,77.0,170,USC,,1972-07-07,0000-00-00,WNBA Finals Most Valuable Player
3,FR,B,LAS,SEA,20,12,9,WNBA,LAS,WE,,3,Y,0,W,L,,Los Angeles Sparks,954,2248,539,717,151,485,386,896,1282,613,713,251,608,216,2598,888,2310,562,751,185,547,359,768,1127,513,717,303,523,141,2523,0,0,0,0,0,0,14,34,12,5,8,9,12,8,7000,161639,Staples Center,9,WNBA,SEA,WE,,2,Y,0,L,,,Seattle Storm,899,2112,552,728,143,453,340,822,1162,530,684,269,526,140,2493,861,2164,512,680,172,539,332,760,1092,498,674,263,515,115,2406,0,0,0,0,0,0,22,34,16,1,6,11,13,7,6800,140503,KeyArena at Seattle Center,3,3,1,2,coopemi01w,20,14,0,3,3,aglerbr99w,22,12,0,1,2,leslili01w,0,LAS,WNBA,33,33,1059,497,84,209,293,80,49,97,119,117,406,188,177,117,17,4,2,6,6,192,83,12,41,53,13,7,17,26,29,64,33,24,15,4,2,2,leslili01w,C,0,0,77.0,170,USC,,1972-07-07,0000-00-00,WNBA Finals Most Valuable Player
9,FR,B,LAS,SEA,20,12,9,WNBA,LAS,WE,,3,Y,0,W,L,,Los Angeles Sparks,954,2248,539,717,151,485,386,896,1282,613,713,251,608,216,2598,888,2310,562,751,185,547,359,768,1127,513,717,303,523,141,2523,0,0,0,0,0,0,14,34,12,5,8,9,12,8,7000,161639,Staples Center,9,WNBA,SEA,WE,,2,Y,0,L,,,Seattle Storm,899,2112,552,728,143,453,340,822,1162,530,684,269,526,140,2493,861,2164,512,680,172,539,332,760,1092,498,674,263,515,115,2406,0,0,0,0,0,0,22,34,16,1,6,11,13,7,6800,140503,KeyArena at Seattle Center,3,3,1,2,coopemi01w,20,14,0,3,3,aglerbr99w,22,12,0,1,2,parkeca01w,0,LAS,WNBA,33,33,1109,610,84,229,313,113,42,75,93,91,442,231,187,137,26,11,2,6,6,219,90,20,39,59,23,9,13,17,16,74,34,29,22,7,0,0,parkeca01w,F,0,0,76.0,175,Tennessee,,1986-04-19,0000-00-00,Most Valuable Player
9,FR,B,LAS,SEA,20,12,9,WNBA,LAS,WE,,3,Y,0,W,L,,Los Angeles Sparks,954,2248,539,717,151,485,386,896,1282,613,713,251,608,216,2598,888,2310,562,751,185,547,359,768,1127,513,717,303,523,141,2523,0,0,0,0,0,0,14,34,12,5,8,9,12,8,7000,161639,Staples Center,9,WNBA,SEA,WE,,2,Y,0,L,,,Seattle Storm,899,2112,552,728,143,453,340,822,1162,530,684,269,526,140,2493,861,2164,512,680,172,539,332,760,1092,498,674,263,515,115,2406,0,0,0,0,0,0,22,34,16,1,6,11,13,7,6800,140503,KeyArena at Seattle Center,3,3,1,2,coopemi01w,20,14,0,3,3,aglerbr99w,22,12,0,1,2,parkeca01w,0,LAS,WNBA,33,33,1109,610,84,229,313,113,42,75,93,91,442,231,187,137,26,11,2,6,6,219,90,20,39,59,23,9,13,17,16,74,34,29,22,7,0,0,parkeca01w,F,0,0,76.0,175,Tennessee,,1986-04-19,0000-00-00,Rookie of the Year
8,FR,D,NYL,CON,19,13,9,WNBA,NYL,EA,,3,Y,0,W,L,,New York Liberty,912,2168,490,653,259,706,327,778,1105,551,655,290,547,117,2573,924,2163,516,674,174,485,352,823,1175,496,625,285,559,109,2538,0,0,0,0,0,0,15,34,11,6,8,9,11,9,6900,153772,Madison Square Garden (IV),9,WNBA,CON,EA,,2,Y,0,L,,,Connecticut Sun,965,2286,539,723,221,669,370,869,1239,607,629,211,487,97,2690,955,2284,472,638,159,496,360,840,1200,554,703,252,499,104,2541,0,0,0,0,0,0,21,34,13,4,8,9,13,7,6850,129951,Mohegan Sun Arena,3,3,1,2,coylepa99w,19,15,0,3,3,thibami99w,21,13,0,1,2,mccarja01w,0,NYL,WNBA,31,31,816,425,52,116,168,66,45,26,67,78,314,168,115,89,8,0,1,6,6,165,83,6,25,31,8,6,9,19,22,71,35,23,13,2,0,0,mccarja01w,C,0,0,74.0,205,Minnesota,,1982-11-03,0000-00-00,Most Improved Player
9,CF,E,SAS,LAS,24,14,9,WNBA,SAS,WE,,1,Y,0,W,W,L,San Antonio Silver Stars,901,2080,561,694,183,539,246,847,1093,601,602,272,525,150,2546,904,2271,471,634,139,483,389,817,1206,500,666,278,528,109,2418,0,0,0,0,0,0,10,34,15,2,9,8,10,10,6850,135722,AT&T Center,9,WNBA,LAS,WE,,3,Y,0,W,L,,Los Angeles Sparks,954,2248,539,717,151,485,386,896,1282,613,713,251,608,216,2598,888,2310,562,751,185,547,359,768,1127,513,717,303,523,141,2523,0,0,0,0,0,0,20,34,12,5,8,9,12,8,7000,161639,Staples Center,4,5,3,3,hugheda99w,24,10,0,4,5,coopemi01w,20,14,0,3,3,johnsvi01w,0,SAS,WNBA,32,32,892,213,39,130,169,115,26,5,49,42,198,87,36,28,39,11,0,9,9,274,75,10,32,42,28,9,0,19,13,65,32,11,7,10,4,0,johnsvi01w,G-F,0,0,69.0,150,Louisiana Tech,,1972-04-15,0000-00-00,Kim Perrot Sportsmanship Award
4,CF,E,SAS,LAS,24,14,9,WNBA,SAS,WE,,1,Y,0,W,W,L,San Antonio Silver Stars,901,2080,561,694,183,539,246,847,1093,601,602,272,525,150,2546,904,2271,471,634,139,483,389,817,1206,500,666,278,528,109,2418,0,0,0,0,0,0,10,34,15,2,9,8,10,10,6850,135722,AT&T Center,9,WNBA,LAS,WE,,3,Y,0,W,L,,Los Angeles Sparks,954,2248,539,717,151,485,386,896,1282,613,713,251,608,216,2598,888,2310,562,751,185,547,359,768,1127,513,717,303,523,141,2523,0,0,0,0,0,0,20,34,12,5,8,9,12,8,7000,161639,Staples Center,4,5,3,3,hugheda99w,24,10,0,4,5,coopemi01w,20,14,0,3,3,rileyru01w,0,SAS,WNBA,30,3,580,153,14,94,108,31,14,41,52,101,145,63,21,18,28,9,2,9,1,154,18,5,14,19,10,4,8,13,26,33,7,4,3,9,1,0,rileyru01w,C,0,0,77.0,198,Notre Dame,,1979-08-28,0000-00-00,WNBA Finals Most Valuable Player
9,FR,A,SAS,SAC,24,16,9,WNBA,SAS,WE,,1,Y,0,W,W,L,San Antonio Silver Stars,901,2080,561,694,183,539,246,847,1093,601,602,272,525,150,2546,904,2271,471,634,139,483,389,817,1206,500,666,278,528,109,2418,0,0,0,0,0,0,10,34,15,2,9,8,10,10,6850,135722,AT&T Center,9,WNBA,SAC,WE,,4,Y,0,L,,,Sacramento Monarchs,883,2159,611,816,168,438,388,721,1109,473,690,319,586,77,2545,958,2128,469,622,186,542,308,767,1075,581,759,267,624,206,2571,0,0,0,0,0,0,18,34,13,4,5,12,9,11,6800,139066,ARCO Arena (II),4,5,1,2,hugheda99w,24,10,0,4,5,bouceje01w,18,16,0,1,2,johnsvi01w,0,SAS,WNBA,32,32,892,213,39,130,169,115,26,5,49,42,198,87,36,28,39,11,0,9,9,274,75,10,32,42,28,9,0,19,13,65,32,11,7,10,4,0,johnsvi01w,G-F,0,0,69.0,150,Louisiana Tech,,1972-04-15,0000-00-00,Kim Perrot Sportsmanship Award
4,FR,A,SAS,SAC,24,16,9,WNBA,SAS,WE,,1,Y,0,W,W,L,San Antonio Silver Stars,901,2080,561,694,183,539,246,847,1093,601,602,272,525,150,2546,904,2271,471,634,139,483,389,817,1206,500,666,278,528,109,2418,0,0,0,0,0,0,10,34,15,2,9,8,10,10,6850,135722,AT&T Center,9,WNBA,SAC,WE,,4,Y,0,L,,,Sacramento Monarchs,883,2159,611,816,168,438,388,721,1109,473,690,319,586,77,2545,958,2128,469,622,186,542,308,767,1075,581,759,267,624,206,2571,0,0,0,0,0,0,18,34,13,4,5,12,9,11,6800,139066,ARCO Arena (II),4,5,1,2,hugheda99w,24,10,0,4,5,bouceje01w,18,16,0,1,2,rileyru01w,0,SAS,WNBA,30,3,580,153,14,94,108,31,14,41,52,101,145,63,21,18,28,9,2,9,1,154,18,5,14,19,10,4,8,13,26,33,7,4,3,9,1,0,rileyru01w,C,0,0,77.0,198,Notre Dame,,1979-08-28,0000-00-00,WNBA Finals Most Valuable Player
8,FR,D,DET,ATL,18,16,10,WNBA,DET,EA,,3,Y,0,W,L,,Detroit Shock,980,2277,539,721,153,436,373,853,1226,575,766,261,546,97,2652,902,2201,632,813,208,611,320,781,1101,524,716,279,531,110,2644,0,0,0,0,0,0,16,34,11,6,7,10,11,11,6975,136069,The Palace of Auburn Hills,10,WNBA,ATL,EA,,2,Y,0,L,,,Atlanta Dream,1089,2428,569,755,114,374,404,855,1259,547,741,329,590,121,2861,996,2363,624,807,181,530,353,821,1174,615,700,347,601,133,2797,0,0,0,0,0,0,18,34,12,5,6,11,10,12,6950,120737,Philips Arena,3,2,0,2,laimbbi01w,1,2,1,0,0,meadoma99w,18,16,0,0,2,fordch01w,0,DET,WNBA,29,29,755,249,71,144,215,25,28,13,49,105,227,97,100,55,3,0,1,5,5,148,39,17,33,50,6,7,1,18,23,29,13,16,13,0,0,0,fordch01w,F,0,0,75.0,198,Louisiana Tech,,1981-06-06,0000-00-00,All-Star Game Most Valuable Player
4,FR,D,DET,ATL,18,16,10,WNBA,DET,EA,,3,Y,0,W,L,,Detroit Shock,980,2277,539,721,153,436,373,853,1226,575,766,261,546,97,2652,902,2201,632,813,208,611,320,781,1101,524,716,279,531,110,2644,0,0,0,0,0,0,16,34,11,6,7,10,11,11,6975,136069,The Palace of Auburn Hills,10,WNBA,ATL,EA,,2,Y,0,L,,,Atlanta Dream,1089,2428,569,755,114,374,404,855,1259,547,741,329,590,121,2861,996,2363,624,807,181,530,353,821,1174,615,700,347,601,133,2797,0,0,0,0,0,0,18,34,12,5,6,11,10,12,6950,120737,Philips Arena,3,2,0,2,laimbbi01w,1,2,1,0,0,meadoma99w,18,16,0,0,2,fordch01w,0,DET,WNBA,29,29,755,249,71,144,215,25,28,13,49,105,227,97,100,55,3,0,1,5,5,148,39,17,33,50,6,7,1,18,23,29,13,16,13,0,0,0,fordch01w,F,0,0,75.0,198,Louisiana Tech,,1981-06-06,0000-00-00,Rookie of the Year
8,FR,D,DET,ATL,18,16,10,WNBA,DET,EA,,3,Y,0,W,L,,Detroit Shock,980,2277,539,721,153,436,373,853,1226,575,766,261,546,97,2652,902,2201,632,813,208,611,320,781,1101,524,716,279,531,110,2644,0,0,0,0,0,0,16,34,11,6,7,10,11,11,6975,136069,The Palace of Auburn Hills,10,WNBA,ATL,EA,,2,Y,0,L,,,Atlanta Dream,1089,2428,569,755,114,374,404,855,1259,547,741,329,590,121,2861,996,2363,624,807,181,530,353,821,1174,615,700,347,601,133,2797,0,0,0,0,0,0,18,34,12,5,6,11,10,12,6950,120737,Philips Arena,3,2,0,2,mahorri01w,17,14,2,3,2,meadoma99w,18,16,0,0,2,fordch01w,0,DET,WNBA,29,29,755,249,71,144,215,25,28,13,49,105,227,97,100,55,3,0,1,5,5,148,39,17,33,50,6,7,1,18,23,29,13,16,13,0,0,0,fordch01w,F,0,0,75.0,198,Louisiana Tech,,1981-06-06,0000-00-00,All-Star Game Most Valuable Player
4,FR,D,DET,ATL,18,16,10,WNBA,DET,EA,,3,Y,0,W,L,,Detroit Shock,980,2277,539,721,153,436,373,853,1226,575,766,261,546,97,2652,902,2201,632,813,208,611,320,781,1101,524,716,279,531,110,2644,0,0,0,0,0,0,16,34,11,6,7,10,11,11,6975,136069,The Palace of Auburn Hills,10,WNBA,ATL,EA,,2,Y,0,L,,,Atlanta Dream,1089,2428,569,755,114,374,404,855,1259,547,741,329,590,121,2861,996,2363,624,807,181,530,353,821,1174,615,700,347,601,133,2797,0,0,0,0,0,0,18,34,12,5,6,11,10,12,6950,120737,Philips Arena,3,2,0,2,mahorri01w,17,14,2,3,2,meadoma99w,18,16,0,0,2,fordch01w,0,DET,WNBA,29,29,755,249,71,144,215,25,28,13,49,105,227,97,100,55,3,0,1,5,5,148,39,17,33,50,6,7,1,18,23,29,13,16,13,0,0,0,fordch01w,F,0,0,75.0,198,Louisiana Tech,,1981-06-06,0000-00-00,Rookie of the Year
6,FR,D,DET,ATL,18,16,10,WNBA,DET,EA,,3,Y,0,W,L,,Detroit Shock,980,2277,539,721,153,436,373,853,1226,575,766,261,546,97,2652,902,2201,632,813,208,611,320,781,1101,524,716,279,531,110,2644,0,0,0,0,0,0,16,34,11,6,7,10,11,11,6975,136069,The Palace of Auburn Hills,10,WNBA,ATL,EA,,2,Y,0,L,,,Atlanta Dream,1089,2428,569,755,114,374,404,855,1259,547,741,329,590,121,2861,996,2363,624,807,181,530,353,821,1174,615,700,347,601,133,2797,0,0,0,0,0,0,18,34,12,5,6,11,10,12,6950,120737,Philips Arena,3,2,0,2,laimbbi01w,1,2,1,0,0,meadoma99w,18,16,0,0,2,mcwilta01w,0,DET,WNBA,34,34,1032,332,65,160,225,98,33,16,66,86,283,139,68,51,15,3,0,5,5,134,38,6,16,22,9,5,2,13,18,28,18,2,1,1,1,0,mcwilta01w,F-C,0,0,74.0,188,St. Edwards,,1970-10-20,0000-00-00,Kim Perrot Sportsmanship Award
6,FR,D,DET,ATL,18,16,10,WNBA,DET,EA,,3,Y,0,W,L,,Detroit Shock,980,2277,539,721,153,436,373,853,1226,575,766,261,546,97,2652,902,2201,632,813,208,611,320,781,1101,524,716,279,531,110,2644,0,0,0,0,0,0,16,34,11,6,7,10,11,11,6975,136069,The Palace of Auburn Hills,10,WNBA,ATL,EA,,2,Y,0,L,,,Atlanta Dream,1089,2428,569,755,114,374,404,855,1259,547,741,329,590,121,2861,996,2363,624,807,181,530,353,821,1174,615,700,347,601,133,2797,0,0,0,0,0,0,18,34,12,5,6,11,10,12,6950,120737,Philips Arena,3,2,0,2,mahorri01w,17,14,2,3,2,meadoma99w,18,16,0,0,2,mcwilta01w,0,DET,WNBA,34,34,1032,332,65,160,225,98,33,16,66,86,283,139,68,51,15,3,0,5,5,134,38,6,16,22,9,5,2,13,18,28,18,2,1,1,1,0,mcwilta01w,F-C,0,0,74.0,188,St. Edwards,,1970-10-20,0000-00-00,Kim Perrot Sportsmanship Award
7,FR,D,DET,ATL,18,16,10,WNBA,DET,EA,,3,Y,0,W,L,,Detroit Shock,980,2277,539,721,153,436,373,853,1226,575,766,261,546,97,2652,902,2201,632,813,208,611,320,781,1101,524,716,279,531,110,2644,0,0,0,0,0,0,16,34,11,6,7,10,11,11,6975,136069,The Palace of Auburn Hills,10,WNBA,ATL,EA,,2,Y,0,L,,,Atlanta Dream,1089,2428,569,755,114,374,404,855,1259,547,741,329,590,121,2861,996,2363,624,807,181,530,353,821,1174,615,700,347,601,133,2797,0,0,0,0,0,0,18,34,12,5,6,11,10,12,6950,120737,Philips Arena,3,2,0,2,laimbbi01w,1,2,1,0,0,meadoma99w,18,16,0,0,2,nolande01w,0,DET,WNBA,33,33,1113,559,36,105,141,116,44,10,73,91,525,214,116,91,123,40,1,5,5,190,108,5,3,8,16,9,2,18,18,98,39,23,21,28,9,0,nolande01w,G-F,0,0,69.0,147,Georgia,,1979-08-25,0000-00-00,WNBA Finals Most Valuable Player
7,FR,D,DET,ATL,18,16,10,WNBA,DET,EA,,3,Y,0,W,L,,Detroit Shock,980,2277,539,721,153,436,373,853,1226,575,766,261,546,97,2652,902,2201,632,813,208,611,320,781,1101,524,716,279,531,110,2644,0,0,0,0,0,0,16,34,11,6,7,10,11,11,6975,136069,The Palace of Auburn Hills,10,WNBA,ATL,EA,,2,Y,0,L,,,Atlanta Dream,1089,2428,569,755,114,374,404,855,1259,547,741,329,590,121,2861,996,2363,624,807,181,530,353,821,1174,615,700,347,601,133,2797,0,0,0,0,0,0,18,34,12,5,6,11,10,12,6950,120737,Philips Arena,3,2,0,2,mahorri01w,17,14,2,3,2,meadoma99w,18,16,0,0,2,nolande01w,0,DET,WNBA,33,33,1113,559,36,105,141,116,44,10,73,91,525,214,116,91,123,40,1,5,5,190,108,5,3,8,16,9,2,18,18,98,39,23,21,28,9,0,nolande01w,G-F,0,0,69.0,147,Georgia,,1979-08-25,0000-00-00,WNBA Finals Most Valuable Player
8,FR,D,DET,ATL,18,16,10,WNBA,DET,EA,,3,Y,0,W,L,,Detroit Shock,980,2277,539,721,153,436,373,853,1226,575,766,261,546,97,2652,902,2201,632,813,208,611,320,781,1101,524,716,279,531,110,2644,0,0,0,0,0,0,16,34,11,6,7,10,11,11,6975,136069,The Palace of Auburn Hills,10,WNBA,ATL,EA,,2,Y,0,L,,,Atlanta Dream,1089,2428,569,755,114,374,404,855,1259,547,741,329,590,121,2861,996,2363,624,807,181,530,353,821,1174,615,700,347,601,133,2797,0,0,0,0,0,0,18,34,12,5,6,11,10,12,6950,120737,Philips Arena,3,2,0,2,laimbbi01w,1,2,1,0,0,meadoma99w,18,16,0,0,2,pierspl01w,0,DET,WNBA,1,0,5,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pierspl01w,F-C,0,0,74.0,181,Texas Tech,,1981-08-30,0000-00-00,Sixth Woman of the Year
